hospital,Категорія діагнозу,Діагноз,visit_month,Стать,age,counts
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-08,Чоловіча,y0-5,3
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-08,Чоловіча,y18-39,30
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-08,Чоловіча,y40-64,29
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-08,Чоловіча,y6-17,13
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-08,Чоловіча,y65+,1
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-09,Жіноча,y0-5,5
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-09,Жіноча,y18-39,30
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-09,Жіноча,y40-64,22
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-09,Жіноча,y6-17,11
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-09,Жіноча,y65+,4
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-09,Чоловіча,y0-5,8
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-09,Чоловіча,y18-39,19
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-09,Чоловіча,y40-64,29
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-09,Чоловіча,y6-17,21
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-09,Чоловіча,y65+,2
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-10,Жіноча,y0-5,8
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-10,Жіноча,y18-39,34
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-10,Жіноча,y40-64,57
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-10,Жіноча,y6-17,4
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-10,Жіноча,y65+,16
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-10,Чоловіча,y0-5,6
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-10,Чоловіча,y18-39,38
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-10,Чоловіча,y40-64,49
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-10,Чоловіча,y6-17,13
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-10,Чоловіча,y65+,4
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-11,Жіноча,y0-5,12
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-11,Жіноча,y18-39,45
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-11,Жіноча,y40-64,87
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-11,Жіноча,y6-17,3
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-11,Жіноча,y65+,13
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-11,Чоловіча,y0-5,8
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-11,Чоловіча,y18-39,39
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-11,Чоловіча,y40-64,90
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-11,Чоловіча,y6-17,5
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-11,Чоловіча,y65+,5
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-12,Жіноча,y0-5,11
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-12,Жіноча,y18-39,45
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-12,Жіноча,y40-64,65
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-12,Жіноча,y6-17,12
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-12,Жіноча,y65+,19
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-12,Чоловіча,y0-5,11
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-12,Чоловіча,y18-39,38
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-12,Чоловіча,y40-64,44
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-12,Чоловіча,y6-17,25
3,Дихальна система,R78 Гострий бронхіт / бронхіоліт  ,2019-12,Чоловіча,y65+,4
3,Дихальна система,R79 Хронічний бронхіт  ,2019-01,Жіноча,y18-39,1
3,Дихальна система,R79 Хронічний бронхіт  ,2019-01,Жіноча,y40-64,17
3,Дихальна система,R79 Хронічний бронхіт  ,2019-01,Жіноча,y65+,9
3,Дихальна система,R79 Хронічний бронхіт  ,2019-01,Чоловіча,y18-39,1
3,Дихальна система,R79 Хронічний бронхіт  ,2019-01,Чоловіча,y40-64,5
3,Дихальна система,R79 Хронічний бронхіт  ,2019-01,Чоловіча,y65+,5
3,Дихальна система,R79 Хронічний бронхіт  ,2019-02,Жіноча,y18-39,6
3,Дихальна система,R79 Хронічний бронхіт  ,2019-02,Жіноча,y40-64,12
3,Дихальна система,R79 Хронічний бронхіт  ,2019-02,Жіноча,y65+,4
3,Дихальна система,R79 Хронічний бронхіт  ,2019-02,Чоловіча,y18-39,1
3,Дихальна система,R79 Хронічний бронхіт  ,2019-02,Чоловіча,y40-64,2
3,Дихальна система,R79 Хронічний бронхіт  ,2019-02,Чоловіча,y65+,3
3,Дихальна система,R79 Хронічний бронхіт  ,2019-03,Жіноча,y18-39,1
3,Дихальна система,R79 Хронічний бронхіт  ,2019-03,Жіноча,y40-64,5
3,Дихальна система,R79 Хронічний бронхіт  ,2019-03,Жіноча,y65+,10
3,Дихальна система,R79 Хронічний бронхіт  ,2019-03,Чоловіча,y40-64,7
3,Дихальна система,R79 Хронічний бронхіт  ,2019-03,Чоловіча,y65+,3
3,Дихальна система,R79 Хронічний бронхіт  ,2019-04,Жіноча,y18-39,5
3,Дихальна система,R79 Хронічний бронхіт  ,2019-04,Жіноча,y40-64,11
3,Дихальна система,R79 Хронічний бронхіт  ,2019-04,Жіноча,y6-17,1
3,Дихальна система,R79 Хронічний бронхіт  ,2019-04,Жіноча,y65+,5
3,Дихальна система,R79 Хронічний бронхіт  ,2019-04,Чоловіча,y18-39,4
3,Дихальна система,R79 Хронічний бронхіт  ,2019-04,Чоловіча,y40-64,4
3,Дихальна система,R79 Хронічний бронхіт  ,2019-04,Чоловіча,y65+,1
3,Дихальна система,R79 Хронічний бронхіт  ,2019-05,Жіноча,y40-64,10
3,Дихальна система,R79 Хронічний бронхіт  ,2019-05,Жіноча,y65+,8
3,Дихальна система,R79 Хронічний бронхіт  ,2019-05,Чоловіча,y0-5,1
3,Дихальна система,R79 Хронічний бронхіт  ,2019-05,Чоловіча,y40-64,3
3,Дихальна система,R79 Хронічний бронхіт  ,2019-05,Чоловіча,y65+,2
3,Дихальна система,R79 Хронічний бронхіт  ,2019-06,Жіноча,y40-64,4
3,Дихальна система,R79 Хронічний бронхіт  ,2019-06,Чоловіча,y40-64,7
3,Дихальна система,R79 Хронічний бронхіт  ,2019-06,Чоловіча,y65+,4
3,Дихальна система,R79 Хронічний бронхіт  ,2019-07,Жіноча,y0-5,1
3,Дихальна система,R79 Хронічний бронхіт  ,2019-07,Жіноча,y40-64,1
3,Дихальна система,R79 Хронічний бронхіт  ,2019-07,Жіноча,y65+,4
3,Дихальна система,R79 Хронічний бронхіт  ,2019-07,Чоловіча,y40-64,2
3,Дихальна система,R79 Хронічний бронхіт  ,2019-07,Чоловіча,y6-17,1
3,Дихальна система,R79 Хронічний бронхіт  ,2019-08,Жіноча,y18-39,3
3,Дихальна система,R79 Хронічний бронхіт  ,2019-08,Жіноча,y65+,6
3,Дихальна система,R79 Хронічний бронхіт  ,2019-08,Чоловіча,y0-5,1
3,Дихальна система,R79 Хронічний бронхіт  ,2019-08,Чоловіча,y18-39,1
