hospital,Діагноз,visit_month,Стать,age,counts,counts_unique
5,R76 Гострий тонзиліт  ,2019-08,Жіноча,y40-64,27,7.0
5,X76 Злоякісні новоутворення молочної залози ,2019-08,Жіноча,y40-64,7,3.0
5,X76 Злоякісні новоутворення молочної залози ,2019-08,Жіноча,y65+,5,
5,"S99 Шкірні захворювання, інші  ",2019-08,Чоловіча,y40-64,2,2.0
5,"S99 Шкірні захворювання, інші  ",2019-08,Чоловіча,y0-5,2,1.0
4,A97 Відсутність хвороби  ,2019-08,Чоловіча,y6-17,265,260.0
4,A97 Відсутність хвороби  ,2019-08,Чоловіча,y65+,2,2.0
4,R96 Астма  ,2019-08,Жіноча,y6-17,2,2.0
4,R96 Астма  ,2019-08,Жіноча,y65+,6,1.0
5,"B99 Інші захворювання (кров, лімф.орг.,селез)  ",2019-08,Жіноча,y0-5,1,1.0
4,R96 Астма  ,2019-08,Чоловіча,y40-64,2,1.0
4,K74 ІХС із стенокардією  ,2019-08,Чоловіча,y40-64,20,8.0
4,K74 ІХС із стенокардією  ,2019-08,Чоловіча,y18-39,3,2.0
4,K74 ІХС із стенокардією  ,2019-08,Жіноча,y65+,91,51.0
4,K74 ІХС із стенокардією  ,2019-08,Жіноча,y40-64,27,17.0
1,D98 Холецистит / жовчнокам'яна хвороба  ,2019-08,Чоловіча,y65+,4,3.0
1,D98 Холецистит / жовчнокам'яна хвороба  ,2019-08,Чоловіча,y40-64,3,2.0
5,R76 Гострий тонзиліт  ,2019-08,Жіноча,y18-39,33,15.0
2,D98 Холецистит / жовчнокам'яна хвороба  ,2019-08,Жіноча,y65+,7,3.0
2,D98 Холецистит / жовчнокам'яна хвороба  ,2019-08,Чоловіча,y18-39,2,
2,R74 Гостра інфекція верхніх дихальних шляхів   K76 ІХС без стенокардії  ,2019-08,Жіноча,y65+,1,
4,R96 Астма  ,2019-08,Чоловіча,y6-17,1,1.0
4,R96 Астма  ,2019-08,Чоловіча,y65+,2,2.0
5,L86 Спинний синдром з іррадіацією болю ,2019-08,Чоловіча,y65+,5,2.0
4,K74 ІХС із стенокардією  ,2019-08,Чоловіча,y65+,37,14.0
5,L86 Спинний синдром з іррадіацією болю ,2019-08,Жіноча,y18-39,10,6.0
3,R99 Захворювання дихальної системи ін.  ,2019-08,Жіноча,y0-5,1,1.0
2,R81 Пневмонія  ,2019-08,Чоловіча,y65+,3,1.0
5,A98 Підтримання здоров'я / профілактика  ,2019-08,Жіноча,y0-5,100,93.0
5,A98 Підтримання здоров'я / профілактика  ,2019-08,Жіноча,y18-39,47,40.0
5,A98 Підтримання здоров'я / профілактика  ,2019-08,Жіноча,y40-64,54,39.0
1,K85 Підвищений артеріальний тиск  ,2019-08,Жіноча,y18-39,3,2.0
1,K85 Підвищений артеріальний тиск  ,2019-08,Жіноча,y40-64,5,2.0
1,K85 Підвищений артеріальний тиск  ,2019-08,Жіноча,y65+,12,7.0
1,K85 Підвищений артеріальний тиск  ,2019-08,Чоловіча,,1,1.0
1,K85 Підвищений артеріальний тиск  ,2019-08,Чоловіча,y18-39,1,1.0
1,K85 Підвищений артеріальний тиск  ,2019-08,Чоловіча,y40-64,3,2.0
5,A98 Підтримання здоров'я / профілактика  ,2019-08,Жіноча,y6-17,124,116.0
1,K85 Підвищений артеріальний тиск  ,2019-08,Чоловіча,y65+,4,
1,K77 Серцева недостатність  ,2019-08,Жіноча,y65+,5,5.0
5,A98 Підтримання здоров'я / профілактика  ,2019-08,Жіноча,y65+,29,20.0
5,A98 Підтримання здоров'я / профілактика  ,2019-08,Жіноча,,7,7.0
4,A98 Підтримання здоров'я / профілактика  ,2019-08,Жіноча,y18-39,33,30.0
4,A98 Підтримання здоров'я / профілактика  ,2019-08,Жіноча,y6-17,2,2.0
5,"S99 Шкірні захворювання, інші  ",2019-08,Чоловіча,,1,1.0
5,"S99 Шкірні захворювання, інші  ",2019-08,Жіноча,y65+,4,
5,"S99 Шкірні захворювання, інші  ",2019-08,Жіноча,y40-64,4,1.0
5,"S99 Шкірні захворювання, інші  ",2019-08,Жіноча,y18-39,1,
5,"S99 Шкірні захворювання, інші  ",2019-08,Жіноча,y0-5,4,4.0
4,A98 Підтримання здоров'я / профілактика  ,2019-08,Жіноча,y65+,21,13.0
4,A98 Підтримання здоров'я / профілактика  ,2019-08,Чоловіча,,1,1.0
4,A98 Підтримання здоров'я / профілактика  ,2019-08,Чоловіча,y18-39,27,24.0
4,A98 Підтримання здоров'я / профілактика  ,2019-08,Чоловіча,y40-64,29,23.0
4,A98 Підтримання здоров'я / профілактика  ,2019-08,Чоловіча,y6-17,4,4.0
4,A98 Підтримання здоров'я / профілактика  ,2019-08,Чоловіча,y65+,10,6.0
2,"B99 Інші захворювання (кров, лімф.орг.,селез)  ",2019-08,Чоловіча,y6-17,1,1.0
4,A98 Підтримання здоров'я / профілактика  ,2019-08,Жіноча,y40-64,50,41.0
2,K90 Інсульт / порушення мозкового кровообігу ,2019-08,Чоловіча,y65+,4,
2,K90 Інсульт / порушення мозкового кровообігу ,2019-08,Жіноча,y65+,5,3.0
2,R78 Гострий бронхіт / бронхіоліт  ,2019-08,Жіноча,,3,2.0
2,R81 Пневмонія  ,2019-08,Чоловіча,y6-17,8,
2,R81 Пневмонія  ,2019-08,Чоловіча,y40-64,5,3.0
2,R81 Пневмонія  ,2019-08,Чоловіча,y18-39,9,4.0
2,R81 Пневмонія  ,2019-08,Чоловіча,y0-5,1,
3,T81 Зоб  ,2019-08,Жіноча,y18-39,3,
3,T81 Зоб  ,2019-08,Жіноча,y40-64,2,2.0
3,T81 Зоб  ,2019-08,Жіноча,y65+,1,1.0
2,R81 Пневмонія  ,2019-08,Жіноча,y65+,3,2.0
2,R81 Пневмонія  ,2019-08,Жіноча,y6-17,2,
2,R81 Пневмонія  ,2019-08,Жіноча,y40-64,3,1.0
2,R81 Пневмонія  ,2019-08,Жіноча,y18-39,7,2.0
5,R77 Гострий ларингіт / трахеїт  ,2019-08,Чоловіча,y65+,1,1.0
2,D98 Холецистит / жовчнокам'яна хвороба  ,2019-08,Чоловіча,y65+,4,1.0
2,R81 Пневмонія  ,2019-08,Жіноча,y0-5,3,1.0
2,R81 Пневмонія  ,2019-08,Жіноча,,1,1.0
4,K85 Підвищений артеріальний тиск  ,2019-08,Жіноча,y65+,1,
2,B70 Лімфаденіт гострий  ,2019-08,Чоловіча,y18-39,2,1.0
2,B70 Лімфаденіт гострий  ,2019-08,Чоловіча,y0-5,4,
2,B70 Лімфаденіт гострий  ,2019-08,Жіноча,y6-17,2,2.0
3,T86 Гіпотиреоїдизм / мікседема  ,2019-08,Жіноча,y65+,2,1.0
4,K85 Підвищений артеріальний тиск  ,2019-08,Жіноча,y18-39,1,1.0
1,K80 Серцева аритмія БДУ  ,2019-08,Чоловіча,y6-17,1,1.0
1,K80 Серцева аритмія БДУ  ,2019-08,Чоловіча,y40-64,1,
1,K80 Серцева аритмія БДУ  ,2019-08,Жіноча,y65+,2,1.0
1,K80 Серцева аритмія БДУ  ,2019-08,Жіноча,y18-39,2,2.0
4,S87 Дерматит / атопічна екзема  ,2019-08,Жіноча,y40-64,2,1.0
4,S87 Дерматит / атопічна екзема  ,2019-08,Жіноча,y6-17,1,1.0
4,S87 Дерматит / атопічна екзема  ,2019-08,Жіноча,y65+,1,1.0
4,S87 Дерматит / атопічна екзема  ,2019-08,Чоловіча,y0-5,1,1.0
5,R76 Гострий тонзиліт  ,2019-08,Чоловіча,y18-39,69,27.0
5,R76 Гострий тонзиліт  ,2019-08,Чоловіча,y40-64,51,15.0
4,A77 Вірусні захворювання інші / БДУ  ,2019-08,Жіноча,y18-39,1,1.0
5,L83 Шийний синдром ,2019-08,Жіноча,y65+,1,1.0
5,T99 Інші ендокринні розлади/порушення метаболізму/харчування ,2019-08,Жіноча,y40-64,6,2.0
5,T99 Інші ендокринні розлади/порушення метаболізму/харчування ,2019-08,Жіноча,y18-39,1,
5,B80 Залізодефіцитна анемія  ,2019-08,Жіноча,y18-39,2,2.0
5,B80 Залізодефіцитна анемія  ,2019-08,Жіноча,y40-64,6,2.0
5,B80 Залізодефіцитна анемія  ,2019-08,Жіноча,y6-17,2,1.0
5,T99 Інші ендокринні розлади/порушення метаболізму/харчування ,2019-08,Жіноча,y0-5,1,
4,A92 Алергія / алергічна реакція БДУ  ,2019-08,Чоловіча,y6-17,1,1.0
4,A92 Алергія / алергічна реакція БДУ  ,2019-08,Чоловіча,y40-64,2,1.0
4,A92 Алергія / алергічна реакція БДУ  ,2019-08,Чоловіча,y18-39,1,1.0
4,A92 Алергія / алергічна реакція БДУ  ,2019-08,Жіноча,y65+,1,
5,B80 Залізодефіцитна анемія  ,2019-08,Жіноча,y65+,5,1.0
5,B80 Залізодефіцитна анемія  ,2019-08,Чоловіча,y0-5,5,5.0
5,B80 Залізодефіцитна анемія  ,2019-08,Чоловіча,y40-64,7,
5,T89 Інсулінозалежний цукровий діабет  ,2019-08,Чоловіча,y65+,1,1.0
5,B80 Залізодефіцитна анемія  ,2019-08,Чоловіча,y65+,1,
4,A92 Алергія / алергічна реакція БДУ  ,2019-08,Жіноча,y0-5,1,1.0
5,A72 Вітряна віспа  ,2019-08,Жіноча,y18-39,2,1.0
5,A72 Вітряна віспа  ,2019-08,Жіноча,y40-64,3,1.0
5,A72 Вітряна віспа  ,2019-08,Жіноча,y6-17,3,2.0
1,D87 Розлад функції шлунку  ,2019-08,Чоловіча,y40-64,2,2.0
3,S88 Контактний/алергічний дерматит  ,2019-08,Чоловіча,y40-64,1,1.0
3,S88 Контактний/алергічний дерматит  ,2019-08,Чоловіча,y18-39,2,2.0
2,K84 Хвороби серця інші  ,2019-08,Чоловіча,y65+,6,6.0
2,K84 Хвороби серця інші  ,2019-08,Чоловіча,y40-64,1,1.0
3,S88 Контактний/алергічний дерматит  ,2019-08,Чоловіча,y0-5,1,1.0
3,S88 Контактний/алергічний дерматит  ,2019-08,Жіноча,y65+,1,
3,S88 Контактний/алергічний дерматит  ,2019-08,Жіноча,y0-5,1,1.0
2,K84 Хвороби серця інші  ,2019-08,Жіноча,y65+,8,7.0
4,A92 Алергія / алергічна реакція БДУ  ,2019-08,Жіноча,y6-17,1,1.0
5,T99 Інші ендокринні розлади/порушення метаболізму/харчування ,2019-08,Жіноча,y6-17,4,4.0
1,K84 Хвороби серця інші  ,2019-08,Чоловіча,y40-64,2,2.0
1,K84 Хвороби серця інші  ,2019-08,Жіноча,y65+,1,
5,B80 Залізодефіцитна анемія  ,2019-08,Жіноча,y0-5,5,3.0
2,R75 Синусит гострий / хронічний  ,2019-08,Чоловіча,y18-39,7,5.0
1,H71 Гострий середній отит / мірингіт  ,2019-08,Жіноча,y18-39,3,2.0
1,H71 Гострий середній отит / мірингіт  ,2019-08,Жіноча,y40-64,4,4.0
1,H71 Гострий середній отит / мірингіт  ,2019-08,Чоловіча,y0-5,3,1.0
1,H71 Гострий середній отит / мірингіт  ,2019-08,Чоловіча,y18-39,5,4.0
1,H71 Гострий середній отит / мірингіт  ,2019-08,Чоловіча,y40-64,3,3.0
2,R75 Синусит гострий / хронічний  ,2019-08,Чоловіча,y40-64,4,1.0
2,R75 Синусит гострий / хронічний  ,2019-08,Чоловіча,y6-17,4,3.0
1,H71 Гострий середній отит / мірингіт  ,2019-08,Чоловіча,y6-17,3,3.0
1,H71 Гострий середній отит / мірингіт  ,2019-08,Чоловіча,y65+,1,
5,R72 Стрептококова інфекція горла  ,2019-08,Чоловіча,y18-39,2,
3,S98 Кропив'янка  ,2019-08,Жіноча,y40-64,3,1.0
5,R72 Стрептококова інфекція горла  ,2019-08,Чоловіча,y0-5,2,
2,R75 Синусит гострий / хронічний  ,2019-08,Чоловіча,y0-5,7,7.0
2,A98 Підтримання здоров'я / профілактика  ,2019-08,Чоловіча,y65+,3,3.0
2,A98 Підтримання здоров'я / профілактика  ,2019-08,Чоловіча,y6-17,134,116.0
5,R76 Гострий тонзиліт  ,2019-08,Чоловіча,y6-17,20,8.0
4,A96 Смерть  ,2019-08,Жіноча,y65+,2,
2,R75 Синусит гострий / хронічний  ,2019-08,Жіноча,y65+,1,1.0
5,T99 Інші ендокринні розлади/порушення метаболізму/харчування ,2019-08,Чоловіча,y18-39,3,2.0
4,K75 Гострий інфаркт міокарда  ,2019-08,Чоловіча,y65+,3,
5,R72 Стрептококова інфекція горла  ,2019-08,Чоловіча,y40-64,2,
5,T99 Інші ендокринні розлади/порушення метаболізму/харчування ,2019-08,Чоловіча,y6-17,3,3.0
5,T99 Інші ендокринні розлади/порушення метаболізму/харчування ,2019-08,Чоловіча,y65+,2,
5,T99 Інші ендокринні розлади/порушення метаболізму/харчування ,2019-08,Жіноча,y65+,4,3.0
1,K84 Хвороби серця інші  ,2019-08,Жіноча,y18-39,5,4.0
1,K84 Хвороби серця інші  ,2019-08,Жіноча,y40-64,1,1.0
1,K84 Хвороби серця інші  ,2019-08,Жіноча,y6-17,15,6.0
2,K84 Хвороби серця інші  ,2019-08,Жіноча,y40-64,2,2.0
2,"B99 Інші захворювання (кров, лімф.орг.,селез)  ",2019-08,Чоловіча,y18-39,1,1.0
2,K84 Хвороби серця інші  ,2019-08,Жіноча,y18-39,1,1.0
5,A72 Вітряна віспа  ,2019-08,Чоловіча,y40-64,1,1.0
2,A98 Підтримання здоров'я / профілактика  ,2019-08,Жіноча,y40-64,10,9.0
2,A98 Підтримання здоров'я / профілактика  ,2019-08,Жіноча,y18-39,16,14.0
2,A98 Підтримання здоров'я / профілактика  ,2019-08,Жіноча,y0-5,56,49.0
